MTU (UTC),Hour,POWER,Expected,q0,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,ZONEID,tclw,tciw,SP,r,TCC,10u,10V,2T,SSRD,STRD,TSR,TP,POWER,Day-ahead Price [EUR/MWh],+ Imbalance Price [EUR/MWh] - MBA|ES,- Imbalance Price [EUR/MWh] - MBA|ES,Total Imbalance [MWh] - MBA|ES,Direction,Penalty,Pen_up,Pen_down,Day-ahead Price [EUR/MWh]_Forecast,Pen_up_Forecast,Pen_down_Forecast,Direction_Forecast,tau
5/16/2019 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000715256,0.010726929,95717.25,83.20359802,0.999992549,1.096611977,-1.231748581,281.0512695,9635440,11526997,10994640,0,0,40.8,20.46,40.8,-338,1,20.34,0,20.34,48.87829208,1.023915648,13.51393795,0.78129065,0.786991251
5/16/2019 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000489235,0.011594452,95716.4375,85.46684265,0.998312354,0.995818138,-1.103773117,280.5529785,9635440,12568721,10994640,0,0,39.28,39.28,52.51,525,0,13.23,13.23,0,40.06341934,1.342018366,12.37979221,0.797299027,0.701068848
5/16/2019 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000358105,0.023030851,95722.9375,87.13522339,1,1.05574894,-1.253045082,279.7871094,9635440,13594401,10994640,0,0,36.5,36.5,45.81,232,0,9.31,9.31,0,41.18040466,8.438555717,3.68498826,0.234864861,0.587223291
5/17/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000406265,0.023661844,95695.25,88.28033447,1,1.068359375,-1.265898705,279.5922852,9635440,14638061,10994640,0,0,34.25,0.82,34.25,-376,1,33.43,0,33.43,39.19375992,7.452724457,2.123024225,0.207219183,0.52149465
5/17/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000756264,0.041496329,95669.1875,87.55281067,0.993635833,0.961977959,-1.04718399,279.5773926,9635440,15696857,10994640,0,0,33.79,0.82,33.79,-181,1,32.97,0,32.97,37.00337219,3.080066919,16.94509315,0.717095375,0.684585944
5/17/2019 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001246452,0.045529053,95641.375,85.88093567,0.99831605,0.643169403,-1.055771828,279.3583984,9635440,16762639,10994640,0,0,34,10.46,34,-150,1,23.54,0,23.54,36.65499496,0.97402209,18.75857544,0.778598547,0.845594062
5/17/2019 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001508713,0.050824106,95628,84.10984802,0.999999881,0.405470848,-0.806975365,279.6984863,9635440,17887440,10994640,0,0,36.09,31.95,36.09,-244,1,4.14,0,4.14,36.84327316,0.871912003,15.7778883,0.793064356,0.82522833
5/17/2019 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001206398,0.081500769,95601.4375,82.60479736,1,0.345079422,-0.658470154,279.7834473,9635440,19014528,10994640,0,0,41.13,41.13,54.41,63,0,13.28,13.28,0,38.31533813,1.045886278,6.090837479,0.803887486,0.586896466
5/17/2019 5:00,5,0,1.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224359,1,0.00084877,0.086614907,95601.1875,81.48564148,1,0.397899628,-0.562687874,279.8518066,9635440,20115056,10994640,0,0,47.04,33.37,47.04,-400,1,13.67,0,13.67,42.09286118,8.00951767,3.289028883,0.235993117,0.570706924
5/17/2019 6:00,6,0,0.00075609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06E-06,0.000320086,0.004294872,0.005726496,1,0.000782967,0.085796833,95622.5625,81.00468445,0.99999994,0.219167709,-0.36454773,279.7648926,9635440,21242512,10994640,0,0,51.12,35,51.12,-378,1,16.12,0,16.12,47.89517212,3.071597099,11.55681229,0.771775842,0.526652604
5/17/2019 7:00,7,0.000320513,0.015668883,3.21E-05,9.62E-05,0.00025641,0.000352564,0.000414423,0.000528632,0.000555555,0.000576923,0.000705128,0.001080128,0.001682372,0.003219231,0.005542949,0.007760256,0.01111859,0.026805128,0.035338461,0.041199359,0.049423077,0.055211538,1,0.000490189,0.086848795,95648,80.69125366,1,0.086055756,-0.373600006,279.6623535,9635440,22349776,10994640,0,0.000320513,49.17,35.19,49.17,-372,1,13.98,0,13.98,53.43659973,0.801407158,11.97806549,0.799112797,0.789797414
5/17/2019 8:00,8,0.038589744,0.091348419,0.005341987,0.016666667,0.023888462,0.028807692,0.042278846,0.05006282,0.055153846,0.05801282,0.060780769,0.066735898,0.073383974,0.076713248,0.084184615,0.089352137,0.104455128,0.119406154,0.135641026,0.153436539,0.205121795,0.255953846,1,0.001155853,0.04821296,95703,81.91049194,0.999999821,0.434469223,-0.477767944,281.0893555,9764810,23507744,11217857,0,0.038589744,47.53,47.53,61.27,332,0,13.74,13.74,0,49.55815887,0.656223536,11.45005512,0.801747918,0.811837379
5/17/2019 9:00,9,0.111730769,0.227808235,0.044761859,0.064038462,0.091761645,0.116431624,0.137617521,0.149316239,0.165179167,0.179288034,0.185096154,0.194316239,0.208861432,0.224920513,0.238909295,0.253759295,0.263475214,0.275676923,0.311301603,0.34789359,0.4128625,0.480726923,1,0.002045631,0.035535481,95715.25,75.95500183,0.999998808,0.602503777,-0.515000343,283.2834473,10295599,24651936,11971116,0,0.111730769,46.03,46.03,59.52,506,0,13.49,13.49,0,48.50619888,7.879858017,4.046532154,0.235883296,0.624556483
5/17/2019 10:00,10,0.316987179,0.456850053,0.065875641,0.130116667,0.144719872,0.193711966,0.228164102,0.277679701,0.366546154,0.40662265,0.441338333,0.462203846,0.485644765,0.508966239,0.535230128,0.576170705,0.614051496,0.659761538,0.681410257,0.701140171,0.719850427,0.726153846,1,0.001080513,0.065480947,95707.9375,68.35301208,1,0.682359695,-0.820975304,285.5917969,11262420,25787136,13225162,0,0.316987179,45.8,45.8,55.4,239,0,9.6,9.6,0,47.32273102,10.07057858,2.146570921,0.207642794,0.448544446
5/17/2019 11:00,11,0.431858974,0.36625601,0.104520833,0.132737821,0.144982372,0.163889744,0.179059295,0.199895727,0.218858654,0.233447009,0.260072222,0.298775,0.326337393,0.373254701,0.421339316,0.454320726,0.479053846,0.531124359,0.574505449,0.628887821,0.681538461,0.719955128,1,0.00116539,0.040298533,95737.8125,69.21156311,0.998315871,1.201384544,-0.974283218,287.3457031,1237338,1176980,1573804,0,0.431858974,42,42,54.57,374,0,12.57,12.57,0,47.30226517,7.788054466,1.701109171,0.178503424,0.501302346
5/17/2019 12:00,12,0.328205128,0.500394391,0.14757468,0.186312821,0.21482906,0.28104188,0.355467308,0.390330342,0.429533654,0.456716667,0.486886795,0.527475214,0.563969872,0.56948718,0.592756411,0.600952564,0.616054487,0.627086325,0.648783654,0.669610257,0.697151175,0.761471795,1,0.000805855,0.052247208,95649.6875,62.56814575,0.999035657,1.783798218,-1.177071571,288.9309082,2719737,2324734,3441538,0,0.328205128,39.68,39.68,48.47,767,0,8.79,8.79,0,42.87903214,8.916436195,2.258759499,0.161169887,0.568680249
5/17/2019 13:00,13,0.360833333,0.516724386,0.148382586,0.206671154,0.260613675,0.327458974,0.381644017,0.405192308,0.437396474,0.47282265,0.502913248,0.547771795,0.577942735,0.602403847,0.606217949,0.616282052,0.626230983,0.628685898,0.641249359,0.663926282,0.707375641,0.7559,1,0.00038147,0.054030322,95558.1875,57.99862671,0.989990354,2.108797073,-1.300539017,289.8718262,4186673,3504455,5269050,0,0.360833333,38.49,38.49,53.68,537,0,15.19,15.19,0,41.41389847,7.24999094,2.221052647,0.150346041,0.633873525
5/17/2019 14:00,14,0.326602564,0.352583285,0.165103205,0.205003205,0.224383334,0.243280769,0.252832692,0.268345512,0.291510577,0.307977778,0.319379274,0.327867521,0.348333333,0.362944445,0.377530128,0.384134615,0.396570512,0.424481282,0.445042308,0.458626282,0.510802564,0.587634616,1,8.87E-05,0.053571966,95501.5,55.97151184,1,2.17873764,-1.381496429,290.1828613,5420929,4704105,6844570,0,0.326602564,39.04,39.04,49.92,163,0,10.88,10.88,0,40.58367538,11.17766857,2.206128359,0.143591136,0.540684645
5/17/2019 15:00,15,0.305128205,0.273190411,0.112332906,0.139551282,0.172190598,0.186521367,0.203232692,0.20995,0.232421261,0.237194872,0.243938996,0.256647009,0.271644658,0.280367949,0.291639957,0.303878206,0.319925534,0.337402564,0.35349359,0.386007051,0.404689744,0.420388461,1,0.000398636,0.061445355,95479.375,56.27839661,0.968002796,2.080410957,-1.685224533,289.8742676,6294637,5888890,8009258,0,0.305128205,42.53,42.53,55.03,196,0,12.5,12.5,0,41.16788483,9.040298462,2.337891102,0.139372081,0.614927361
5/17/2019 16:00,16,0.106923077,0.124496501,0.053118269,0.063974359,0.071759295,0.080423932,0.084496581,0.090635577,0.094286432,0.098732479,0.106089744,0.115533333,0.118237179,0.127115384,0.134950427,0.14323718,0.152734509,0.160529487,0.167082158,0.17480406,0.190620406,0.202788462,1,0.00186348,0.033600718,95492.8125,62.41192627,1.000000954,1.300506592,-1.547089577,288.6088867,6783299,7046427,8711194,0,0.106923077,45.7,37,45.7,-194,1,8.7,0,8.7,44.12817764,9.335221291,2.4404006,0.13673979,0.622695271
5/17/2019 17:00,17,0.025833333,0.029191686,0.011687821,0.013712179,0.015256411,0.015564103,0.016858975,0.018127351,0.018547009,0.02065641,0.02073718,0.022842949,0.024473237,0.025689102,0.028689103,0.031478633,0.034005662,0.036430769,0.038274946,0.044255128,0.050788248,0.061692308,1,0.006258965,0.022694916,95495.375,70.11637878,1.000006676,1.377686501,-1.512645721,285.9924316,6945693,8175722,8971417,0,0.025833333,48.06,36.08,48.06,-488,1,11.98,0,11.98,47.35827637,4.373735428,8.548980713,0.637870431,0.52599193
5/17/2019 18:00,18,0.000448718,0.002113087,6.41E-05,6.41E-05,0.000128204,0.000128204,0.000188943,0.000235041,0.000277777,0.000320512,0.000320512,0.000384615,0.000616826,0.00099829,0.001336751,0.001816239,0.002005769,0.002547008,0.003249551,0.003671794,0.007103204,0.010779486,1,0.006929398,0.012870297,95518.3125,74.9256897,0.994463861,1.52599144,-1.291801453,284.5671387,6945709,9321620,8971424,0,0.000448718,50,33.69,50,-496,1,16.31,0,16.31,49.76885986,1.782354832,10.41406727,0.74616766,0.665287147
5/17/2019 19:00,19,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,9.62E-05,1,0.003884792,0.007727712,95536.4375,78.62223816,0.886199355,1.956645966,-1.419055939,282.9233398,6945709,10398083,8971424,0,0,55.39,33.04,55.39,-85,1,22.35,0,22.35,51.28021622,1.803410769,13.25666714,0.77983427,0.674831609
5/17/2019 20:00,20,0,2.14E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002111912,0.009640694,95563.625,82.1295929,0.733299136,1.927511215,-1.292391777,282.4455566,6945709,11490251,8971224,0,0,55.53,54.43,55.53,-19,1,1.1,0,1.1,56.37278366,1.692883253,16.63671112,0.796567798,0.715082686
5/17/2019 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000708103,0.004774526,95553.875,84.04666138,0.64352417,1.647322655,-1.074524879,282.2663574,6945244,12580149,8971224,0,0,53,34.63,53,-424,1,18.37,0,18.37,56.89901352,1.561384916,4.878798008,0.8070544,0.427598228
5/17/2019 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000488281,0.000403881,95547.75,85.08665466,0.107330322,1.235693932,-0.728196144,281.9445801,6945244,13618997,8971224,0,0,49.5,49.5,58.05,301,0,8.55,8.55,0,51.85142517,1.460948229,15.92805195,0.812785864,0.715201319
5/17/2019 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000620842,0,95545.8125,86.57853699,0.027313232,0.98240757,-0.686524391,281.1772461,6945244,14641844,8971224,0,0,46.9,46.9,55.57,534,0,8.67,8.67,0,50.08550262,6.727015495,2.961569071,0.237297088,0.585924674
5/18/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001647472,0,95513.3125,89.48947144,0.072845459,0.867882729,-1.054104805,280.2880859,6945244,15676374,8971224,0,0,46.65,46.65,55.13,387,0,8.48,8.48,0,47.84766006,6.71525383,1.675335407,0.209011942,0.485634764
5/18/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002732277,3.27E-05,95486.625,92.29896545,0.132720947,0.8558321,-1.278660774,280.090332,6945244,16730729,8971224,0,0,46.18,46.18,48.71,177,0,2.53,2.53,0,48.23592758,6.593806744,1.460228443,0.179314256,0.503365558
5/18/2019 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004494667,2.19E-05,95454.125,92.56469727,0.164321899,0.918830872,-1.279953957,279.7053223,6945244,17763488,8971224,0,0,46.18,46.18,46.18,114,1,0,0,0,47.7890892,3.511768103,2.021259308,0.161667168,0.74903582
5/18/2019 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002749443,0.00067091,95415.875,91.85670471,0.186203003,0.719347954,-1.113893509,279.765625,6945244,18826400,8971224,0,0,46.19,46.19,57.62,444,0,11.43,11.43,0,47.79188156,1.634805202,1.856390715,0.666561961,0.362260674
5/18/2019 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001485825,0.000934839,95376.5,91.96885681,0.280426025,0.588554382,-1.108298302,279.6174316,6945244,19880480,8971224,0,0,46.18,35.83,46.18,-70,1,10.35,0,10.35,47.79310608,9.115519524,1.840984106,0.229291469,0.404352541
5/18/2019 5:00,5,0,9.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56E-06,1,0.001411438,0.002103329,95376.1875,92.49705505,0.281982422,0.678262711,-1.206717491,279.394043,6945244,20921312,8971224,0,0,46.65,38.91,46.65,-203,1,7.74,0,7.74,47.72622681,3.212990046,8.673888206,0.730043173,0.499568387
5/18/2019 6:00,6,0,0.000201683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0.000775641,1,0.001075745,0.001368999,95398.9375,93.13142395,0.221832275,0.876163483,-1.337768555,279.2009277,6945244,21950528,8971224,0,0,50.06,50.06,58.06,410,0,8,8,0,48.18912888,1.511947632,7.38287878,0.78129518,0.577503889
5/18/2019 7:00,7,0.000576923,0.003404535,4.27E-05,6.41E-05,9.50E-05,0.000125639,0.000128205,0.000221581,0.000352563,0.000416666,0.000796901,0.001185897,0.001559401,0.0022,0.002424679,0.00305577,0.003931623,0.005103846,0.005939103,0.007403847,0.008752885,0.012876068,1,0.000694275,6.72E-05,95428.5625,93.66331482,0.025421143,0.962574959,-1.391832352,279.4094238,6945244,22980208,8971224,0,0.000576923,51.6,51.6,59.68,660,0,8.08,8.08,0,51.4836235,7.018883705,2.799980879,0.234818965,0.565203072
5/18/2019 8:00,8,0.022307692,0.051311848,0.001762821,0.011133974,0.014034936,0.015224359,0.017010897,0.018861966,0.022929007,0.02625,0.029558974,0.036975,0.041173077,0.04676282,0.050425534,0.054180769,0.063187179,0.072642735,0.085354487,0.092796368,0.114551282,0.141662393,1,0.000408173,0,95469.5625,92.30348206,0.021057129,1.249856949,-1.485198975,281.7827148,7168114,24026672,9303469,0,0.022307692,50.47,50.47,57.54,407,0,7.07,7.07,0,53.33898544,6.546978474,1.834314823,0.204454094,0.52157471
5/18/2019 9:00,9,0.238269231,0.247625374,0.030750641,0.059939103,0.079153205,0.091758974,0.097576602,0.107400962,0.135013461,0.1525,0.164587393,0.192907906,0.204230769,0.242960256,0.270703526,0.306496154,0.34495876,0.373332051,0.395961539,0.430259509,0.505337179,0.58267094,1,0.000228882,0,95483.375,83.51356506,0.016387939,1.516432762,-1.556845665,285.0275879,7993578,25099264,10327868,0,0.238269231,50.43,50.43,58.05,362,0,7.62,7.62,0,50.71588516,6.026582241,1.500871658,0.176405787,0.537618025
5/18/2019 10:00,10,0.598653846,0.554221282,0.231442415,0.291889744,0.379389743,0.393120513,0.413720727,0.457050641,0.472688034,0.508525641,0.518224252,0.554853846,0.578942948,0.595110256,0.607434936,0.632270513,0.661190641,0.677692308,0.700193269,0.721391667,0.744036538,0.774615385,1,0.000221252,0,95474.4375,74.42961121,0.018066406,2.346961021,-2.101509094,287.5358887,9375203,26187136,11947453,0,0.598653846,48.22,48.22,57.91,10,0,9.69,9.69,0,51.24802017,6.419416428,1.6897192,0.159718603,0.580678287
5/18/2019 11:00,11,0.715064103,0.678238424,0.336121795,0.486611111,0.568562714,0.608525641,0.62946421,0.656289744,0.670288462,0.682988889,0.695545192,0.702241795,0.710366346,0.713948718,0.720187393,0.727083334,0.731887821,0.734749573,0.740260897,0.742430449,0.757185577,0.77385641,1,0.00030899,1.05E-05,95476.3125,70.18966675,0.0050354,3.055089951,-2.275277138,288.9672852,1771715,1096246,2031181,0,0.715064103,46,46,58.09,111,0,12.09,12.09,0,48.49382401,7.705061913,1.705971003,0.149383813,0.557667005
5/18/2019 12:00,12,0.693846154,0.729249594,0.435705129,0.620473718,0.666391881,0.701537179,0.712203205,0.719339744,0.724207853,0.731538461,0.733842949,0.73698718,0.741148718,0.741826923,0.745160257,0.754566539,0.764679487,0.768782052,0.779433814,0.78551282,0.790236966,0.807738461,1,0.000179291,0,95393.8125,62.62420654,0.002655029,3.753211021,-2.168278694,290.3439941,3754230,2210342,4282105,0,0.693846154,40.65,25.2,40.65,-474,1,15.45,0,15.45,46.73479462,9.295351028,1.692057133,0.142965645,0.521812221
5/18/2019 13:00,13,0.659038462,0.596075497,0.149439743,0.344812821,0.437788462,0.468653846,0.514949573,0.548318804,0.577772115,0.599006411,0.61778547,0.631313462,0.644363141,0.65175641,0.656441453,0.666973931,0.675461004,0.682660684,0.691891026,0.703516025,0.720283867,0.734889744,1,0.023820877,2.62E-05,95306.25,56.36192322,0.179275513,4.285409927,-1.78937149,291.0874023,5730040,3335079,6533721,0,0.659038462,38,21.81,38,-720,1,16.19,0,16.19,41.06201935,4.21645546,10.44782066,0.644785047,0.577179283
5/18/2019 14:00,14,0.53,0.43829976,0.199728098,0.238386539,0.25298077,0.255538462,0.278311966,0.343119231,0.373844551,0.395360684,0.406371154,0.429067949,0.461479167,0.496190812,0.518619551,0.531850213,0.540288462,0.555301282,0.567735043,0.580096154,0.594382479,0.61214359,1,0.034738541,9.35E-05,95243.0625,54.04695129,0.243026733,4.434926033,-1.305526733,291.1721191,7399278,4471159,8494095,0,0.53,35.01,29.05,35.01,-310,1,5.96,0,5.96,39.97909546,1.644446373,11.14358044,0.749053121,0.694213242
5/18/2019 15:00,15,0.303653846,0.36324625,0.175194231,0.225673077,0.257136966,0.281510257,0.299394444,0.326975,0.354087286,0.36837094,0.374840598,0.381462735,0.386185898,0.38823718,0.39526859,0.401732692,0.406168269,0.409820513,0.418040171,0.425974573,0.441492308,0.44723077,1,0.013946533,7.72E-05,95238.3125,54.2840271,0.129806519,3.891801834,-1.051692963,290.8649902,8635453,5627059,9998645,0,0.303653846,35.36,29.77,35.36,-501,1,5.59,0,5.59,37.50231934,1.080261827,6.853210926,0.78090322,0.640279204
5/18/2019 16:00,16,0.158717949,0.167399092,0.101325,0.11625,0.131042575,0.141124359,0.150023718,0.158359829,0.165936859,0.16652906,0.166559829,0.167435897,0.169292949,0.172297863,0.174835256,0.176867094,0.180002885,0.182466667,0.184294872,0.187547863,0.194608974,0.203860256,1,0.003320694,3.23E-05,95249.5625,58.83883667,0.034736633,2.151621819,-1.137688637,289.7988281,9360553,6722561,10945953,0,0.158717949,39.08,36.15,39.08,-18,1,2.93,0,2.93,37.86142349,1.188577175,6.885196209,0.797123432,0.595850492
5/18/2019 17:00,17,0.022371795,0.033601071,0.01375,0.017348718,0.020607906,0.021282051,0.022371795,0.023504274,0.0246375,0.025305128,0.026941239,0.028439103,0.029583334,0.031270086,0.032115385,0.035342308,0.038119658,0.039813675,0.043215171,0.049599145,0.057216667,0.066261538,1,0.00128746,0,95254.75,67.57272339,0.015380859,1.617256165,-1.508702278,286.342041,9560250,7799165,11264064,0,0.022371795,40.99,40.99,59.82,182,0,18.83,18.83,0,40.82143784,1.1040833,4.879650116,0.807382822,0.513238124
5/18/2019 18:00,18,0.000448718,0.002725636,0.00025609,0.000298504,0.000320513,0.000411538,0.000512821,0.000670299,0.000769231,0.00099359,0.001057692,0.001144017,0.001505769,0.001889743,0.002352243,0.002714102,0.003255769,0.003994872,0.004879915,0.00604359,0.008354701,0.009038462,1,0.000310898,0,95282.0625,76.44657898,0,1.656305313,-1.663374901,284.4763184,9560247,8857843,11264030,0,0.000448718,45.74,45.74,63,347,0,17.26,17.26,0,43.07327652,10.77863121,2.593776703,0.236465186,0.437259231
5/18/2019 19:00,19,0,9.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,2.14E-05,3.21E-05,4.27E-05,6.41E-05,1,0,0.000244498,95303.5,82.17391968,0.322998047,1.756140709,-1.701160431,283.2346191,9560247,9914919,11264030,0,0,54.54,54.54,58.9,467,0,4.36,4.36,0,46.91479874,13.46721649,2.002249479,0.208466947,0.360822534
5/18/2019 20:00,20,0,0.000151603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000225067,0.000577927,95365,86.49986267,0.481689453,1.645124435,-1.546068192,282.7883301,9560247,10965493,11264056,0,0,56.2,56.2,58.88,181,0,2.68,2.68,0,54.6766777,6.408360958,1.567749023,0.17901969,0.528728483
5/18/2019 21:00,21,0,4.27E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002186298,0.002385378,95376.875,87.84370422,0.980773926,1.735180855,-1.402997971,282.463623,9560331,12014766,11264056,0,0,54.54,46.1,54.54,-76,1,8.44,0,8.44,59.05622864,2.351150036,1.612088919,0.161508858,0.780686294
5/18/2019 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000310421,0.003093719,95360.8125,88.29786682,0.986633301,1.601928711,-1.368953705,282.4030762,9560331,13066963,11264056,0,0,55,55,55.1,440,0,0.1,0.1,0,53.06317902,1.503505707,6.436369419,0.666351438,0.681882409
5/18/2019 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.003777027,95336.0625,88.96630859,0.995330811,1.323962212,-1.432383537,282.3278809,9560331,14133763,11264056,0,0,54.54,39,54.54,-98,1,15.54,0,15.54,56.16210556,1.425566435,2.589598656,0.229265034,0.859289288
5/19/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006679535,95319.4375,89.10354614,0.995330811,1.211761475,-1.4865942,281.9770508,9560331,15186977,11264056,0,0,52,47.89,52,-84,1,4.11,0,4.11,55.78134918,1.29989481,10.04104424,0.730004311,0.740727528
5/19/2019 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000244141,0.00825119,95274.3125,89.50843811,0.996398926,1.132781029,-1.51085186,281.5820312,9560331,16245870,11264056,0,0,53,39.07,53,-73,1,13.93,0,13.93,51.7847023,1.291863918,4.542916775,0.781278133,0.496088302
5/19/2019 2:00,2,0,0.000141132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000991821,0.008253098,95239.375,89.4165802,0.989990234,1.191253662,-1.567354202,281.1459961,9560331,17287120,11264056,0,0,51.12,40.08,51.12,-451,1,11.04,0,11.04,54.50605774,1.271956921,9.784713745,0.79312408,0.66739007
5/19/2019 3:00,3,0,0.000141132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001052856,0.007675171,95199.3125,89.06663513,0.97732544,1.155945778,-1.492388725,280.9729004,9560331,18334096,11264056,0,0,51.16,39.6,51.16,-783,1,11.56,0,11.56,51.89716721,1.247624397,8.354651451,0.803894401,0.620286054
5/19/2019 4:00,4,0,0.000141132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005859375,0.003387451,95146.75,88.88400269,0.755310059,1.116906166,-1.529069901,281.0686035,9560331,19417200,11264056,0,0,48,38.32,48,-762,1,9.68,0,9.68,52.68150711,1.184530497,9.322725296,0.810907006,0.647300462
